league,season,team,player_name,nation_,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,xg,Expected_npxG,xa,Expected_npxG+xAG,progressive_carries,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,90s_,Expected_G-xG,Expected_np:G-xG,Expected_npxG/Sh,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,shots,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,1/3_,Ast_,CrsPA_,Expected_A-xAG,Expected_xA,key_passes,Long_Att,Long_Cmp,Long_Cmp%,Medium_Att,Medium_Cmp,Medium_Cmp%,PPA_,PrgP_,Short_Att,Short_Cmp,Short_Cmp%,Total_Att,passes,Total_Cmp%,Total_PrgDist,Total_TotDist,xAG_,Att_,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Off,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Sw,Pass Types_TB,Pass Types_TI,GCA Types_Def,GCA Types_Fld,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA Types_TO,GCA_GCA,GCA_GCA90,SCA Types_Def,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA Types_TO,shot_creating_actions,SCA_SCA90,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Challenges_Att,Challenges_Lost,Challenges_Tkl,Challenges_Tkl%,Clr_,Err_,interceptions,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,tackles,Tackles_TklW,Tkl+Int_,Carries_1/3,Carries_CPA,Carries_Carries,Carries_Dis,Carries_Mis,Carries_PrgC,Carries_PrgDist,Carries_TotDist,Receiving_PrgR,Receiving_Rec,dribbles,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Playing Time_Min%,Playing Time_Mn/MP,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Performance_2CrdY,Performance_Crs,Performance_Fld,Performance_Fls,Performance_Int,Performance_OG,Performance_Off,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_TklW,tm_sub_position,height,market_value,weight,fifa_overall,fifa_potential,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness,goals_per90,assists_per90,shots_per90,dribbles_per90,passes_per90,tackles_per90,interceptions_per90,yellow_cards_per90,red_cards_per90,xg_per90,xa_per90,progressive_carries_per90,shot_creating_actions_per90,age_score,reliability_score,core_performance,behavior_score,league_score,risk_penalty,total_score
Premier League,2425,Bournemouth,Remy Rees-Dottin,ENG,FW,18.0,2006.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0,1.0,1,6,"-0,41",0,0,0,0,0.0,0,"-0,32",3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,174.0,300000.0,,,,0.0,0.0,Winger,heuristic,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,28.607142857142858,21.23493975903614,72.26771653543307,100.0,-3.0,43.68695180045265
Premier League,2425,Bournemouth,Zain Silcott-Duberry,MSR,FW,19.0,2005.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,1.0,1.0,100,0.0,0.0,0.0,0.0,,2.0,1.0,50,0.0,25.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,100,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0,1,0.0,,0,1.0,1,7,"13,62","0,2",0,"0,2","14,02",0.0,0,"-0,32",3,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Left Midfield,177.0,200000.0,,,,0.0,90.0,Winger,transfermarkt,False,1.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333334,28.607142857142858,21.23493975903614,99.31003937007873,100.0,-3.0,46.743300225649506
Premier League,2425,Brentford,Fabio Carvalho,POR,"FW,MF",21.0,2002.0,19,3,455,"5,1",2,1,3,2,0,0,1,0,"2,5","2,5","0,7","3,2",9.0,17.0,23.0,"0,4","0,2","0,59","0,4","0,59","0,49","0,13","0,62","0,49","0,62","5,1","-0,5","-0,5","0,21","14,7",0.0,"0,17","0,4",2,0,0,12.0,"2,37",5,"41,7","0,99",11.0,1,1.0,"0,3","0,6",4.0,18.0,7.0,"38,9",45.0,32.0,"71,1",5.0,17.0,94.0,78.0,83,178.0,126.0,"70,8",442.0,1755.0,"0,7",178.0,3.0,0.0,0.0,7.0,126.0,1.0,7.0,10.0,14.0,4.0,163.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"0,2",0.0,0.0,0.0,7.0,2.0,1.0,10.0,"1,97",6.0,5.0,1.0,13.0,7.0,6.0,"46,2",2.0,0.0,3.0,5.0,4.0,4.0,13.0,9.0,16.0,3.0,0.0,137.0,8.0,13.0,9.0,356.0,698.0,23.0,145.0,14.0,2.0,"14,3",10.0,"71,4",113.0,22.0,44.0,4.0,247.0,91.0,247.0,"13,3",24,0.0,81.0,3,13.0,16,6,"-1,17","6,5","11,2","-4,7","-0,92",-5.0,"-0,99","-1,41","1,47",9.0,14.0,6.0,2.0,25,0.0,10.0,10.0,5,3.0,0.0,1.0,0.0,0.0,30.0,9.0,Attacking Midfield,170.0,8000000.0,66.0,73.0,86.0,0.7912087912087912,3.1648351648351647,AM,transfermarkt,False,1.0,0.3956043956043956,0.1978021978021978,2.3736263736263736,2.769230769230769,24.923076923076923,2.571428571428571,0.5934065934065934,0.1978021978021978,0.0,0.0,0.0,1.7802197802197801,1.978021978021978,60.0,44.82142857142857,49.29487179487181,100.0,100.0,-3.0,59.9059065934066
Premier League,2425,Brentford,Gustavo Nunes,BRA,"FW,MF",18.0,2005.0,3,0,12,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,100,1.0,1.0,100,0.0,15.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,2.0,100,2.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,16.0,0.0,1.0,0.0,0.0,,0.0,,2.0,1.0,4.0,1.0,7.0,1.0,7.0,"0,4",4,0.0,,0,4.0,3,4,"-1,96","0,1","0,3","-0,2","-1,86",-2.0,-15,"-15,29","2,33",0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Left Winger,173.0,,,,,0.0,22.5,Winger,transfermarkt,False,1.0,0.0,0.0,0.0,0.0,7.5,22.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,80.0,29.0,33.62449799196787,98.26837270341207,100.0,-3.0,53.221280001897355
Premier League,2425,Brentford,Ryan Trevitt,ENG,MF,21.0,2003.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,,,0,0,0,0.0,0,0,,0,1.0,0,0.0,0,0,0.0,0.0,0.0,,3.0,3.0,100,0.0,0.0,2.0,1.0,50,7.0,4.0,"57,1",23.0,73.0,0,7.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,7.0,1.0,4.0,0.0,0.0,,0.0,,1.0,0.0,2.0,1.0,7.0,4.0,7.0,"0,1",4,0.0,,0,4.0,1,11,"-0,09",0,0,0,0,0.0,0,"-0,24",0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Central Midfield,170.0,275000.0,,,,0.0,22.5,CM,transfermarkt,False,1.0,0.0,0.0,0.0,0.0,90.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,28.714285714285715,51.42857142857144,99.10498687664041,100.0,-3.0,58.315748031496064
Premier League,2425,Brentford,Yehor Yarmoliuk,UKR,MF,20.0,2004.0,31,15,1450,"16,1",0,0,0,0,0,0,6,0,"0,6","0,6","0,9","1,5",15.0,63.0,47.0,0,0,0,0,0,"0,04","0,05","0,09","0,04","0,09","16,1","-0,6","-0,6","0,07","15,9",0.0,0,0,0,0,0,9.0,"0,56",2,"22,2","0,12",71.0,0,4.0,"-0,9","0,9",9.0,85.0,72.0,"84,7",288.0,259.0,"89,9",8.0,63.0,360.0,316.0,"87,8",760.0,661.0,87,2679.0,11716.0,"0,9",760.0,0.0,0.0,0.0,12.0,661.0,1.0,0.0,16.0,7.0,3.0,752.0,9.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,"0,12",1.0,1.0,0.0,21.0,1.0,2.0,26.0,"1,62",26.0,17.0,9.0,55.0,27.0,28.0,"50,9",33.0,0.0,13.0,7.0,21.0,21.0,49.0,28.0,62.0,19.0,3.0,520.0,21.0,26.0,15.0,908.0,2790.0,47.0,599.0,27.0,13.0,"48,1",11.0,"40,7",203.0,15.0,277.0,61.0,960.0,501.0,960.0,"42,4",47,6.0,79.0,15,16.0,16,7,"-0,52","22,8","26,1","-3,3","-0,21",2.0,"0,12","-0,2","1,52",27.0,25.0,10.0,8.0,"44,4",0.0,16.0,13.0,19,13.0,0.0,2.0,0.0,0.0,113.0,28.0,,,,72.0,65.0,79.0,0.5586206896551724,3.848275862068965,DM,heuristic,True,1.0,0.0,0.0,0.5586206896551724,1.675862068965517,41.02758620689655,3.0413793103448272,0.8068965517241379,0.3724137931034483,0.0,0.0,0.0,0.9310344827586207,1.6137931034482758,66.66666666666666,80.35714285714286,62.23684210526316,100.0,100.0,0.0,75.06015037593986
Premier League,2425,Brentford,Yunus Emre Konak,TUR,"FW,MF",18.0,2006.0,10,0,42,"0,5",0,0,0,0,0,0,0,0,"0,2","0,2",0,"0,2",1.0,2.0,2.0,0,0,0,0,0,"0,33",0,"0,33","0,33","0,33","0,5","-0,2","-0,2","0,15","21,4",0.0,0,,0,0,0,1.0,"2,14",0,0,0,2.0,0,0.0,0,0,0.0,5.0,4.0,80,12.0,9.0,75,0.0,2.0,16.0,13.0,"81,3",36.0,26.0,"72,2",84.0,458.0,0,36.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,2.0,1.0,1.0,50,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0,17.0,3.0,3.0,1.0,41.0,67.0,2.0,28.0,2.0,0.0,0,2.0,100,17.0,0.0,9.0,0.0,53.0,27.0,53.0,"1,2",4,0.0,,0,4.0,10,26,"-1,68",1,"1,7","-0,7","-1,56",0.0,0,"-0,24","2,2",2.0,2.0,9.0,5.0,"35,7",0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,,,72.0,57.0,79.0,0.0,8.571428571428571,Winger,heuristic,False,1.0,0.0,0.0,2.142857142857143,4.285714285714286,55.714285714285715,8.571428571428571,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,80.0,30.07142857142857,35.170682730923694,100.0,100.0,-3.0,54.33752151462995
Premier League,2425,Brighton,Brajan Gruda,GER,"MF,FW",20.0,2004.0,21,8,687,"7,6",1,4,5,1,0,0,0,0,"1,2","1,2","2,1","3,3",22.0,26.0,57.0,"0,13","0,52","0,66","0,13","0,66","0,16","0,28","0,43","0,16","0,43","7,6","-0,2","-0,2","0,11","16,9",2.0,"0,09","0,2",1,0,0,11.0,"1,44",5,"45,5","0,66",12.0,4,1.0,"1,9","1,9",23.0,36.0,18.0,50,63.0,46.0,73,12.0,26.0,128.0,108.0,"84,4",251.0,187.0,"74,5",970.0,2759.0,"2,1",251.0,8.0,7.0,1.0,3.0,187.0,0.0,17.0,29.0,40.0,7.0,211.0,2.0,2.0,10.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,"0,78",0.0,1.0,6.0,29.0,0.0,3.0,39.0,"5,1",8.0,8.0,0.0,14.0,7.0,7.0,50,5.0,1.0,2.0,4.0,6.0,6.0,16.0,8.0,18.0,19.0,13.0,202.0,21.0,14.0,22.0,662.0,1447.0,57.0,222.0,30.0,13.0,"43,3",12.0,40,192.0,46.0,38.0,4.0,344.0,120.0,344.0,"20,1",33,0.0,64.0,8,14.0,13,7,"-0,48","10,8","12,8","-2,1","-0,27",-1.0,"-0,13","-0,39","1,38",14.0,15.0,5.0,3.0,"37,5",0.0,29.0,12.0,7,2.0,0.0,1.0,0.0,0.0,26.0,8.0,Attacking Midfield,178.0,28000000.0,70.0,62.0,80.0,3.013100436681223,2.358078602620087,AM,transfermarkt,True,1.0,0.13100436681222707,0.5240174672489083,1.4410480349344978,3.930131004366812,24.497816593886462,2.096069868995633,0.26200873362445415,0.0,0.0,0.0,0.0,2.8820960698689957,5.109170305676856,66.66666666666666,53.107142857142854,70.51282051282053,100.0,100.0,-3.0,71.69684065934067
Premier League,2425,Brighton,Carlos Baleba,CMR,MF,20.0,2004.0,34,31,2661,"29,6",3,1,4,3,0,0,8,1,"3,1","3,1","1,3","4,4",43.0,118.0,29.0,"0,1","0,03","0,14","0,1","0,14","0,1","0,05","0,15","0,1","0,15","29,6","-0,1","-0,1","0,07","25,5",1.0,"0,07","0,27",3,0,0,44.0,"1,49",11,25,"0,37",109.0,1,3.0,"-0,3","1,2",21.0,148.0,94.0,"63,5",528.0,487.0,"92,2",23.0,118.0,591.0,544.0,92,1314.0,1149.0,"87,4",4741.0,19305.0,"1,3",1314.0,0.0,0.0,0.0,14.0,1149.0,2.0,0.0,9.0,23.0,10.0,1289.0,3.0,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,"0,14",3.0,1.0,0.0,55.0,5.0,2.0,66.0,"2,23",47.0,36.0,11.0,80.0,32.0,48.0,60,44.0,1.0,46.0,16.0,26.0,37.0,79.0,46.0,125.0,45.0,3.0,971.0,42.0,39.0,43.0,2810.0,5692.0,29.0,1035.0,57.0,33.0,"57,9",20.0,"35,1",339.0,12.0,410.0,94.0,1697.0,994.0,1697.0,"77,8",78,15.0,83.0,31,27.0,3,2,"0,64",47,"39,6","7,4","0,25",16.0,"0,54","1,61","1,68",55.0,39.0,26.0,39.0,60,1.0,9.0,48.0,40,46.0,0.0,0.0,2.0,0.0,197.0,46.0,Defensive Midfield,179.0,55000000.0,75.0,69.0,82.0,0.7102593010146561,4.227733934611049,DM,transfermarkt,True,1.0,0.10146561443066515,0.033821871476888386,1.488162344983089,1.927846674182638,38.86133032694476,2.6719278466741825,1.5558060879368658,0.2705749718151071,0.033821871476888386,0.0,0.0,1.4543404735062007,2.2322435174746333,66.66666666666666,100.0,68.51973684210526,100.0,100.0,-3.0,77.83388157894737
Premier League,2425,Brighton,Diego Gómez,PAR,MF,21.0,2003.0,16,4,516,"5,7",1,0,1,1,0,0,0,0,"0,9","0,9","0,7","1,6",8.0,27.0,23.0,"0,17",0,"0,17","0,17","0,17","0,15","0,13","0,28","0,15","0,28","5,7","0,1","0,1","0,09","19,6",2.0,"0,11","0,33",1,0,0,9.0,"1,57",3,"33,3","0,52",14.0,0,1.0,"-0,7","1,2",8.0,25.0,14.0,56,100.0,84.0,84,7.0,27.0,159.0,138.0,"86,8",302.0,243.0,"80,5",931.0,3715.0,"0,7",302.0,2.0,3.0,0.0,9.0,243.0,0.0,6.0,12.0,19.0,2.0,283.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,"0,7",0.0,1.0,3.0,14.0,1.0,0.0,19.0,"3,32",13.0,13.0,0.0,22.0,10.0,12.0,"54,5",10.0,1.0,8.0,2.0,11.0,8.0,21.0,13.0,29.0,4.0,0.0,193.0,9.0,10.0,8.0,365.0,746.0,23.0,247.0,12.0,6.0,50,6.0,50,109.0,10.0,87.0,21.0,403.0,212.0,403.0,"15,1",32,0.0,72.0,4,19.0,12,1,"0,88",14,"9,1","4,9","0,86",3.0,"0,52","0,4","1,88",16.0,13.0,4.0,10.0,"71,4",0.0,12.0,3.0,8,8.0,0.0,1.0,0.0,1.0,32.0,13.0,Attacking Midfield,164.0,200000.0,83.0,66.0,75.0,1.3953488372093024,5.058139534883721,AM,transfermarkt,False,1.0,0.1744186046511628,0.0,1.569767441860465,2.0930232558139537,42.383720930232556,3.662790697674419,1.3953488372093024,0.0,0.0,0.0,0.0,1.3953488372093024,3.313953488372093,60.0,47.0,48.84615384615386,100.0,100.0,-3.0,60.03076923076924
Premier League,2425,Brighton,Evan Ferguson,IRL,FW,19.0,2004.0,13,2,246,"2,7",1,0,1,1,0,0,0,0,"0,5","0,5","0,4",1,2.0,1.0,9.0,"0,37",0,"0,37","0,37","0,37","0,2","0,15","0,35","0,2","0,35","2,7","0,5","0,5","0,08","19,2",1.0,"0,14","0,5",1,0,0,7.0,"2,56",2,"28,6","0,73",1.0,0,0.0,"-0,4","0,4",3.0,4.0,1.0,25,11.0,8.0,"72,7",0.0,1.0,36.0,31.0,"86,1",58.0,43.0,"74,1",44.0,484.0,"0,4",58.0,0.0,0.0,0.0,1.0,43.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,"1,47",3.0,2.0,1.0,5.0,3.0,2.0,40,4.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,1.0,2.0,42.0,6.0,5.0,2.0,56.0,183.0,9.0,52.0,2.0,1.0,50,1.0,50,26.0,9.0,13.0,7.0,88.0,50.0,88.0,"7,2",19,0.0,65.0,2,11.0,11,2,"-0,88","2,9","4,8","-1,9","-0,71",-3.0,"-1,1","-1,38","0,92",4.0,7.0,9.0,4.0,"30,8",0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,10.0,3.0,Centre-Forward,188.0,20000000.0,75.0,74.0,86.0,1.0975609756097562,1.4634146341463417,Winger,heuristic,False,1.0,0.3658536585365854,0.0,2.5609756097560976,0.7317073170731708,15.731707317073171,1.4634146341463417,0.0,0.0,0.0,0.0,0.0,0.7317073170731708,1.4634146341463417,73.33333333333334,37.35714285714286,48.22289156626507,94.56873359580052,100.0,-3.0,59.48918267276079
Premier League,2425,Brighton,Harry Howell,ENG,FW,15.0,2008.0,1,0,7,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,"0,1",0.0,0.0,0.0,,4.0,3.0,75,0.0,0.0,4.0,4.0,100,9.0,8.0,"88,9",8.0,100.0,0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,2.0,1.0,1.0,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,8.0,48.0,3.0,10.0,0.0,0.0,,0.0,,4.0,3.0,1.0,1.0,12.0,7.0,12.0,"0,2",7,0.0,,0,7.0,1,4,"10,53","0,8",0,"0,8","10,62",1.0,"12,86","12,7",3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Attacking Midfield,,300000.0,,,,0.0,12.857142857142856,AM,transfermarkt,False,1.0,0.0,0.0,0.0,0.0,102.85714285714285,12.857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.82142857142857,27.08333333333334,99.01886482939632,100.0,-3.0,53.36354401012374
Premier League,2425,Brighton,Jack Hinshelwood,ENG,"MF,DF",19.0,2005.0,26,22,1842,"20,5",5,2,7,5,0,0,5,0,"2,7","2,7","1,5","4,2",19.0,68.0,54.0,"0,24","0,1","0,34","0,24","0,34","0,13","0,07","0,21","0,13","0,21","20,5","2,3","2,3","0,15","12,2",0.0,"0,28","0,5",5,0,0,18.0,"0,88",10,"55,6","0,49",36.0,2,2.0,"0,5","1,5",17.0,107.0,56.0,"52,3",333.0,280.0,"84,1",9.0,68.0,562.0,510.0,"90,7",1046.0,870.0,"83,2",3047.0,13114.0,"1,5",1046.0,4.0,1.0,1.0,11.0,870.0,1.0,8.0,27.0,118.0,27.0,927.0,8.0,0.0,75.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,"0,15",0.0,1.0,4.0,28.0,2.0,0.0,35.0,"1,71",10.0,7.0,3.0,27.0,16.0,11.0,"40,7",37.0,1.0,16.0,9.0,8.0,10.0,27.0,19.0,43.0,20.0,2.0,590.0,3.0,18.0,19.0,1189.0,2435.0,54.0,762.0,11.0,2.0,"18,2",8.0,"72,7",323.0,35.0,322.0,50.0,1199.0,560.0,1199.0,"53,9",71,12.0,82.0,22,11.0,4,0,"-0,01","31,9","29,7","2,1","0,1",9.0,"0,44","0,55","1,73",39.0,30.0,16.0,20.0,"55,6",0.0,27.0,9.0,18,16.0,0.0,0.0,0.0,0.0,63.0,19.0,Defensive Midfield,182.0,28000000.0,71.0,60.0,78.0,0.8306188925081434,2.1009771986970684,DM,transfermarkt,True,1.0,0.24429967426710097,0.09771986970684039,0.8794788273615635,0.5374592833876222,42.50814332247557,1.3192182410423452,0.7817589576547231,0.24429967426710097,0.0,0.0,0.0,0.9283387622149837,1.710097719869707,73.33333333333334,94.35714285714286,37.73026315789475,99.59120734908136,100.0,0.0,67.07087095198628
Premier League,2425,Brighton,Julio Enciso,PAR,"MF,FW",20.0,2004.0,12,2,294,"3,3",0,0,0,0,0,0,0,0,1,1,"0,2","1,2",11.0,14.0,17.0,0,0,0,0,0,"0,31","0,07","0,38","0,31","0,38","3,3",-1,-1,"0,05","21,3",1.0,0,0,0,0,0,20.0,"6,12",11,55,"3,37",13.0,0,1.0,"-0,2","0,3",5.0,22.0,5.0,"22,7",40.0,29.0,"72,5",4.0,14.0,75.0,61.0,"81,3",150.0,99.0,66,392.0,1464.0,"0,2",150.0,6.0,3.0,0.0,5.0,99.0,0.0,12.0,20.0,16.0,4.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,1.0,5.0,1.0,3.0,12.0,"3,69",2.0,2.0,0.0,2.0,2.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,114.0,9.0,7.0,11.0,386.0,678.0,17.0,141.0,21.0,10.0,"47,6",8.0,"38,1",116.0,20.0,17.0,2.0,202.0,72.0,202.0,"8,6",25,0.0,67.0,2,16.0,10,7,"-0,28","4,5","4,9","-0,5","-0,14",-1.0,"-0,31","-0,54","1,5",3.0,4.0,5.0,6.0,"54,5",0.0,20.0,7.0,3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,Attacking Midfield,173.0,25000000.0,64.0,70.0,82.0,1.5306122448979593,0.0,AM,transfermarkt,False,1.0,0.0,0.0,6.122448979591837,6.428571428571428,30.30612244897959,0.0,0.0,0.0,0.0,0.30612244897959184,0.0,3.36734693877551,3.6734693877551017,66.66666666666666,39.07142857142857,60.57692307692309,100.0,100.0,-3.0,65.12032967032968
